,birth_year,credit_score,yearly_income,income_type,employment_type,houseown_type,desired_amount,purpose,existing_loan_cnt,existing_loan_amt,gender,time,cluster,count,kmeans_minmax_label3
826,20,780.0,80.97801259787747,0,3,0,6244.9979983983985,1,1.0905077326652577,6244.9979983983985,1.0,4.926390382320832,1,1,1
827,20,820.0,80.50304775850329,0,3,2,8944.27190999916,3,1.0,13964.240043768941,1.0,5.298239112689838,1,3,1
829,20,760.0,66.02195804079635,0,0,3,1414.213562373095,0,1.147202690439877,5000.0,1.0,0.0,1,1,0
830,30,970.0,88.01117367933934,0,3,3,3872.983346207417,3,1.0905077326652577,7681.145747868608,1.0,0.0,1,1,1
831,40,630.0,66.87403049764221,0,3,2,3162.2776601683795,3,1.189207115002721,6244.9979983983985,0.0,0.0,1,1,2
833,40,620.0,88.01117367933934,5,3,0,4472.13595499958,3,1.0,4242.640687119285,0.0,5.627626075373721,1,5,2
834,30,920.0,84.91821094987799,0,3,2,7071.067811865475,3,1.189207115002721,13076.69683062202,1.0,0.0,1,1,1
835,50,720.0,74.00828044922852,2,1,0,3872.983346207417,3,1.2228445449938519,7280.1098892805185,0.0,0.0,1,1,2
836,40,830.0,76.91605673134588,0,0,2,6324.555320336759,6,1.2228445449938519,12922.847983320085,1.0,4.003900540957704,1,1,0
842,40,670.0,41.61791450287817,3,1,3,2236.06797749979,3,1.0,4242.640687119285,0.0,4.85807034144339,1,4,2
845,40,700.0,79.52707287670506,3,1,0,5656.85424949238,3,1.0,4242.640687119285,1.0,0.0,1,1,0
846,40,610.0,74.00828044922852,3,1,2,2236.06797749979,3,1.3160740129524924,9643.650760992956,0.0,6.937206762239674,1,6,2
847,40,710.0,76.91605673134588,0,3,2,5477.2255750516615,0,1.147202690439877,8602.325267042626,1.0,4.740485740327064,1,4,1
849,30,940.0,64.21141351518172,2,1,3,3162.2776601683795,3,1.0905077326652577,10862.780491200216,0.0,0.0,1,2,2
854,30,570.0,70.71067811865476,3,1,3,1414.213562373095,3,1.147202690439877,4582.57569495584,0.0,0.0,1,1,2
856,30,910.0,79.52707287670506,0,3,3,3741.657386773941,3,1.0,7615.773105863908,0.0,3.935979342530861,1,3,2
859,40,960.0,79.52707287670506,3,1,3,6324.555320336759,3,1.0,2236.06797749979,1.0,0.0,1,1,0
864,20,710.0,0.0,3,1,0,1732.0508075688772,3,1.0,4242.640687119285,1.0,0.0,1,1,0
866,40,530.0,66.87403049764221,0,3,3,4472.13595499958,3,1.0905077326652577,2449.489742783178,0.0,2.530439534435243,1,1,2
868,20,900.0,83.23582900575634,0,3,3,14142.13562373095,6,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
869,40,900.0,100.0,3,1,2,7071.067811865475,3,1.147202690439877,6633.2495807108,0.0,0.0,1,1,2
870,40,930.0,79.52707287670506,0,3,2,1000.0,3,1.0,4242.640687119285,0.0,4.623587170848188,1,1,2
871,20,540.0,79.52707287670506,0,3,2,2236.06797749979,3,1.147202690439877,7000.0,1.0,0.0,1,2,1
875,30,880.0,88.01117367933934,1,0,3,17320.508075688773,6,1.0,4690.41575982343,1.0,4.015534272870435,1,1,0
876,20,840.0,0.0,3,1,0,0.0,3,1.147202690439877,4242.640687119285,0.0,0.0,1,1,2
877,30,970.0,78.51378224852613,0,3,3,15811.388300841896,6,1.0,3464.1016151377544,1.0,2.1406951429280725,1,1,1
879,20,660.0,76.36066981663598,4,3,0,1000.0,3,1.0905077326652577,5291.502622129181,1.0,0.0,1,1,0
880,20,870.0,47.28708045015879,3,1,0,1000.0,3,1.0,4242.640687119285,1.0,6.0253024589096515,1,5,0
881,70,940.0,0.0,3,1,3,0.0,3,1.147202690439877,4472.13595499958,1.0,0.0,1,1,0
888,40,1000.0,79.52707287670506,3,1,2,22360.679774997898,6,1.0,4242.640687119285,1.0,2.923012785691765,1,1,0
890,40,590.0,70.71067811865476,0,3,2,4472.13595499958,0,1.2228445449938519,12806.248474865697,0.0,4.379877406189684,1,1,2
895,50,630.0,66.87403049764221,5,3,2,3162.2776601683795,2,1.189207115002721,5656.85424949238,1.0,4.229485053762256,1,2,0
896,40,770.0,97.40037464252967,5,3,3,5477.2255750516615,2,1.0905077326652577,5385.164807134504,1.0,0.0,1,1,0
907,30,820.0,58.856619127654234,1,2,0,3000.0,1,1.0,4242.640687119285,0.0,1.0,1,1,2
910,20,730.0,41.61791450287817,0,3,3,7071.067811865475,0,1.0,2236.06797749979,0.0,4.692836620376341,1,3,2
916,30,540.0,84.08964152537145,0,3,3,3741.657386773941,3,1.147202690439877,5656.85424949238,1.0,2.7596690210718946,1,1,1
923,60,860.0,41.61791450287817,3,1,2,3162.2776601683795,3,1.0905077326652577,9273.618495495704,0.0,2.46632571455966,1,2,2
927,40,770.0,84.50697266227711,0,3,0,3162.2776601683795,3,1.147202690439877,10583.005244258362,1.0,3.8157856043757277,1,1,1
928,20,680.0,69.25194237934933,0,3,3,1732.0508075688772,1,1.2228445449938519,3872.983346207417,1.0,1.9679896712654306,1,1,1
929,50,610.0,74.00828044922852,0,3,3,1732.0508075688772,3,1.147202690439877,6557.438524302001,0.0,0.0,1,1,2
930,40,680.0,75.21206186172788,2,1,3,1732.0508075688772,3,1.0,4242.640687119285,1.0,4.981901975348543,1,1,0
932,40,500.0,81.44476398584995,0,3,2,3162.2776601683795,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
934,50,1000.0,95.15978740065269,0,3,2,17320.508075688773,2,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
939,40,970.0,100.0,3,1,2,7071.067811865475,3,1.147202690439877,6633.2495807108,1.0,0.0,1,1,0
940,40,990.0,79.52707287670506,0,3,2,7071.067811865475,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
941,40,670.0,72.74271525128259,0,3,3,3162.2776601683795,3,1.0,5385.164807134504,0.0,4.864598558195575,1,1,2
947,20,680.0,77.45966692414834,0,3,0,1732.0508075688772,3,1.3495037187195416,7615.773105863908,1.0,5.966149802101467,1,1,1
950,60,650.0,0.0,3,1,2,2236.06797749979,3,1.147202690439877,6633.2495807108,0.0,0.0,1,1,2
951,40,780.0,88.73560657375263,2,1,2,5916.079783099616,1,1.147202690439877,7280.1098892805185,1.0,3.7511661226171107,1,3,0
953,30,520.0,72.74271525128259,0,3,3,7071.067811865475,1,1.147202690439877,6164.414002968976,1.0,3.6526242708669523,1,5,1
956,40,610.0,66.87403049764221,0,0,3,1732.0508075688772,1,1.147202690439877,5291.502622129181,1.0,0.0,1,1,0
958,30,980.0,102.41136890844452,1,1,0,3162.2776601683795,3,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
959,40,980.0,86.1173529963367,0,3,2,6324.555320336759,1,1.0,4242.640687119285,0.0,4.034702045517079,1,2,2
960,30,590.0,70.71067811865476,0,0,2,1732.0508075688772,3,1.189207115002721,10583.005244258362,1.0,4.983922621464788,1,2,0
962,30,770.0,85.32355998949247,0,3,0,3162.2776601683795,7,1.147202690439877,6000.0,1.0,0.0,1,1,1
963,30,840.0,91.46912192286945,4,3,2,5477.2255750516615,3,1.147202690439877,9219.544457292888,1.0,0.0,1,1,0
964,50,900.0,95.73479717381596,3,1,0,2236.06797749979,3,1.0,4242.640687119285,0.0,0.0,1,1,2
965,50,840.0,84.08964152537145,0,0,3,4472.13595499958,3,1.147202690439877,5291.502622129181,1.0,0.0,1,1,0
966,40,680.0,86.88978326173194,4,3,2,7071.067811865475,3,1.147202690439877,9219.544457292888,1.0,0.0,1,1,0
967,40,800.0,81.903625881272,0,3,2,5477.2255750516615,1,1.147202690439877,9165.15138991168,1.0,4.412246857773462,1,1,1
978,30,630.0,66.87403049764221,2,1,3,4472.13595499958,3,1.147202690439877,5916.079783099616,0.0,2.1657367706679937,1,1,2
986,20,690.0,76.91605673134588,0,3,3,2236.06797749979,1,1.2753731068584542,11832.159566199232,1.0,4.997998798878767,1,8,1
988,40,660.0,74.00828044922852,3,1,0,5916.079783099616,1,1.189207115002721,6244.9979983983985,0.0,3.3369939654815144,1,1,2
991,20,550.0,75.21206186172788,0,3,0,2000.0,3,1.2753731068584542,7416.198487095663,1.0,5.9907192297630445,1,8,1
996,30,590.0,0.0,3,1,3,7071.067811865475,1,1.3495037187195416,6244.9979983983985,0.0,5.316633149861399,1,2,2
997,30,800.0,75.79289311365564,0,3,3,3162.2776601683795,3,1.147202690439877,6557.438524302001,0.0,0.0,1,1,2
1001,40,610.0,97.40037464252967,5,1,0,7071.067811865475,2,1.2510334048590739,20223.748416156683,1.0,4.140824579655875,1,2,0
1003,20,510.0,90.13344775740003,0,2,3,3162.2776601683795,1,1.147202690439877,5567.764362830022,1.0,5.0800566730232335,1,10,1
1015,20,920.0,0.0,5,1,3,13416.407864998739,5,1.0,15874.507866387543,1.0,0.0,1,1,0
1018,40,660.0,76.91605673134588,0,3,2,6244.9979983983985,1,1.2228445449938519,5916.079783099616,1.0,6.231611001811265,1,3,1
1020,30,950.0,80.50304775850329,0,3,0,7071.067811865475,3,1.0905077326652577,5830.951894845301,1.0,0.0,1,1,1
1031,40,830.0,84.08964152537145,0,3,2,3464.1016151377544,1,1.147202690439877,5567.764362830022,1.0,3.11373725847777,1,1,1
1032,30,770.0,81.903625881272,0,3,2,7071.067811865475,1,1.189207115002721,9433.981132056604,1.0,4.409333520524795,1,3,1
1033,50,940.0,84.08964152537145,0,0,2,3162.2776601683795,3,1.0,4242.640687119285,1.0,0.0,1,1,0
1038,30,640.0,74.00828044922852,0,3,2,2236.06797749979,3,1.2510334048590739,22449.944320643648,1.0,3.4701000819561814,1,4,1
1039,30,740.0,65.13555624326305,0,3,3,10000.0,5,1.147202690439877,6557.438524302001,0.0,0.0,1,1,2
1040,50,980.0,84.08964152537145,5,1,0,7071.067811865475,2,1.0905077326652577,4000.0,1.0,1.8612097182041991,1,1,0
1046,30,600.0,77.99206709850829,0,3,3,7416.198487095663,1,1.3160740129524924,7280.1098892805185,1.0,2.942830956382712,1,1,1
1059,40,720.0,91.46912192286945,0,3,2,5477.2255750516615,3,1.0905077326652577,8774.964387392121,1.0,5.115907021888181,1,4,1
1061,50,560.0,62.23329772884784,2,1,0,6324.555320336759,1,1.2510334048590739,6557.438524302001,0.0,2.530439534435243,1,1,2
1062,40,760.0,87.26839694794393,0,3,2,6324.555320336759,1,1.0905077326652577,10862.780491200216,1.0,0.0,1,1,1
1063,30,940.0,81.44476398584995,0,3,2,15811.388300841896,6,1.147202690439877,9165.15138991168,1.0,1.7320508075688772,1,1,1
1064,30,730.0,74.00828044922852,3,1,0,7071.067811865475,5,1.147202690439877,4242.640687119285,0.0,0.0,1,1,2
1066,40,660.0,75.21206186172788,0,3,0,6928.203230275509,1,1.0,6928.203230275509,0.0,3.605551275463989,1,1,2
1068,40,730.0,89.79007600118484,0,3,2,10000.0,3,1.2753731068584542,13416.407864998739,1.0,0.0,1,1,1
1069,40,650.0,96.01845894041878,5,3,2,5477.2255750516615,1,1.0,4242.640687119285,1.0,7.598166890470638,1,15,0
1071,50,750.0,80.01952410151443,5,1,3,3162.2776601683795,3,1.189207115002721,6082.76253029822,1.0,8.788254232701652,1,17,0
1072,20,690.0,72.08434242404263,0,3,3,1414.213562373095,3,1.0905077326652577,10630.145812734649,1.0,7.332033839451538,1,50,1
1079,20,510.0,81.44476398584995,0,3,0,5477.2255750516615,1,1.2228445449938519,6164.414002968976,0.0,0.0,1,1,2
1082,40,740.0,72.74271525128259,0,3,2,1414.213562373095,3,1.2753731068584542,8831.760866327846,0.0,0.0,1,1,2
1083,40,800.0,80.01952410151443,0,3,0,7071.067811865475,1,1.0,4242.640687119285,1.0,5.045378491522287,1,2,1
1084,40,580.0,69.99271023161167,0,3,3,3162.2776601683795,3,1.147202690439877,6557.438524302001,1.0,4.192659756198557,1,6,1
1088,50,670.0,124.46659545769568,0,3,2,4472.13595499958,1,1.2228445449938519,5656.85424949238,0.0,2.0305431848689306,1,1,2
1091,40,680.0,91.46912192286945,0,3,0,4472.13595499958,0,1.0,3605.5512754639894,1.0,4.179024909781345,1,2,1
1095,40,960.0,77.45966692414834,4,3,3,14142.13562373095,6,1.0905077326652577,6000.0,0.0,0.0,1,1,2
1097,40,960.0,91.46912192286945,0,3,2,10000.0,1,1.2510334048590739,19467.922333931783,0.0,4.795831523312719,1,1,2
1098,50,650.0,84.08964152537145,2,1,3,3162.2776601683795,1,1.0905077326652577,3316.6247903554,0.0,0.0,1,1,2
1099,40,970.0,0.0,3,1,2,5477.2255750516615,3,1.0905077326652577,13892.443989449805,0.0,3.683023210115643,1,1,2
1103,30,690.0,67.694724277124,3,1,3,2236.06797749979,3,1.147202690439877,4472.13595499958,1.0,0.0,1,1,0
1104,40,570.0,84.91821094987799,0,3,0,2828.42712474619,3,1.390804235062458,10295.630140987001,0.0,0.0,1,1,2
1106,40,950.0,97.40037464252967,0,3,2,8366.600265340756,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
1107,40,860.0,84.08964152537145,5,1,2,6403.1242374328485,1,1.0,0.0,1.0,2.530439534435243,1,1,0
1109,20,740.0,74.00828044922852,4,3,3,3162.2776601683795,3,1.0905077326652577,5099.019513592785,1.0,4.574762238243245,1,1,0
1112,30,660.0,81.903625881272,5,1,0,4472.13595499958,3,1.189207115002721,14071.247279470288,1.0,4.460913442573438,1,2,0
1119,50,790.0,91.46912192286945,0,3,2,7071.067811865475,3,1.189207115002721,16248.07680927192,1.0,0.0,1,2,1
1123,40,590.0,91.79406175334198,0,3,2,9486.832980505138,1,1.3495037187195416,10198.03902718557,1.0,4.592931864259363,1,3,1
1124,20,590.0,74.00828044922852,0,3,0,5916.079783099616,1,1.0,4242.640687119285,1.0,6.624667275794565,1,8,1
1126,30,770.0,100.0,1,3,3,7071.067811865475,1,1.0,3000.0,0.0,4.370923606578225,1,1,2
1128,40,860.0,66.87403049764221,3,1,0,3162.2776601683795,3,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
1131,30,950.0,76.91605673134588,0,3,2,7071.067811865475,1,1.0,5830.951894845301,0.0,5.2156438737198005,1,2,2
1134,40,720.0,66.87403049764221,0,3,2,12247.44871391589,1,1.147202690439877,12609.52021291849,0.0,4.119534287814235,1,2,2
1143,30,790.0,82.35490260528069,3,1,3,3872.983346207417,1,1.189207115002721,6324.555320336759,1.0,3.4701000819561814,1,2,0
1145,30,920.0,73.38368215846425,0,3,3,2236.06797749979,1,1.147202690439877,4795.83152331272,1.0,4.40641439709744,1,4,1
1146,30,530.0,70.71067811865476,3,1,0,3162.2776601683795,3,1.2510334048590739,8124.03840463596,0.0,5.655472675509887,1,8,2
1147,20,670.0,77.45966692414834,0,3,0,5477.2255750516615,1,1.0,5291.502622129181,1.0,2.39678172692843,1,1,1
1155,30,980.0,81.903625881272,0,3,2,10000.0,0,1.147202690439877,9165.15138991168,1.0,1.9343364202676694,1,2,1
1156,40,650.0,87.64214595654654,0,3,2,1732.0508075688772,3,1.5166827729591994,16217.274740226854,0.0,4.569530940678824,1,10,2
1157,20,870.0,69.99271023161167,0,3,3,3872.983346207417,7,1.0,4242.640687119285,0.0,0.0,1,1,2
1177,30,620.0,90.80865185231703,0,3,3,3162.2776601683795,3,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
1178,40,560.0,72.74271525128259,0,3,3,6324.555320336759,3,1.147202690439877,6557.438524302001,1.0,1.4142135623730951,1,4,1
1180,70,890.0,31.622776601683793,3,1,0,3162.2776601683795,3,1.0,4242.640687119285,1.0,4.175595259859688,1,2,0
1183,40,940.0,74.00828044922852,1,3,0,2236.06797749979,3,1.147202690439877,4795.83152331272,1.0,0.0,1,1,1
1184,40,970.0,97.40037464252967,0,3,2,5477.2255750516615,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
1185,40,590.0,81.903625881272,0,3,0,5477.2255750516615,3,1.0,5830.951894845301,1.0,2.5457298950218306,1,3,1
1186,20,670.0,72.74271525128259,0,3,0,2236.06797749979,3,1.0905077326652577,3000.0,1.0,0.0,1,1,1
1187,70,770.0,91.46912192286945,5,1,3,4472.13595499958,2,1.0,4358.898943540674,0.0,4.896851806677796,1,3,2
1188,20,740.0,37.60603093086394,4,0,3,1414.213562373095,3,1.147202690439877,5000.0,1.0,3.98822939668556,1,2,0
1189,30,560.0,66.87403049764221,0,3,0,4472.13595499958,3,1.3160740129524924,9055.385138137417,1.0,5.701888846164727,1,6,1
1190,20,600.0,88.73560657375263,0,3,0,1414.213562373095,3,1.147202690439877,6000.0,1.0,0.0,1,1,1
1191,20,620.0,75.21206186172788,1,3,3,1414.213562373095,3,1.147202690439877,4795.83152331272,0.0,0.0,1,1,2
1192,30,640.0,0.0,3,1,3,1414.213562373095,3,1.4449213230933524,6082.76253029822,0.0,5.236660997391771,1,3,2
1193,50,920.0,80.50304775850329,3,1,3,2236.06797749979,3,1.0,4242.640687119285,1.0,1.4953487812212205,1,1,0
1196,50,970.0,98.72585449014339,0,3,2,7071.067811865475,5,1.189207115002721,5000.0,1.0,4.955406977798831,1,1,1
1198,40,750.0,31.622776601683793,3,1,3,1000.0,3,1.147202690439877,4472.13595499958,1.0,0.0,1,1,0
1199,40,1000.0,81.44476398584995,0,3,0,10000.0,6,1.147202690439877,6000.0,1.0,0.0,1,2,1
1202,30,820.0,74.00828044922852,3,1,3,2236.06797749979,3,1.147202690439877,4472.13595499958,0.0,0.0,1,1,2
1203,30,750.0,0.0,3,1,2,1000.0,3,1.147202690439877,6633.2495807108,1.0,0.0,1,1,0
1204,50,780.0,66.87403049764221,5,1,2,7071.067811865475,2,1.147202690439877,7810.249675906654,1.0,0.0,1,1,0
1205,40,930.0,74.00828044922852,3,1,2,3162.2776601683795,3,1.147202690439877,6633.2495807108,1.0,0.0,1,1,0
1208,50,680.0,97.40037464252967,2,1,3,14142.13562373095,5,1.0,4242.640687119285,0.0,6.671463570202252,1,4,2
1211,40,850.0,70.71067811865476,5,1,2,3872.983346207417,3,1.147202690439877,7810.249675906654,0.0,0.0,1,1,2
1212,20,630.0,72.74271525128259,0,0,2,1732.0508075688772,1,1.0905077326652577,1414.213562373095,1.0,5.154673657097299,1,3,0
1216,40,750.0,0.0,3,1,0,0.0,3,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
1217,50,1000.0,79.52707287670506,0,3,2,7071.067811865475,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
1218,30,730.0,0.0,3,1,0,4242.640687119285,3,1.189207115002721,5291.502622129181,0.0,4.31289638615841,1,1,2
1224,40,880.0,88.01117367933934,0,3,2,1000.0,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
1225,40,650.0,88.01117367933934,0,3,2,2236.06797749979,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
1226,40,1000.0,0.0,3,1,2,0.0,3,1.147202690439877,6633.2495807108,1.0,0.0,1,1,0
1229,20,680.0,69.25194237934933,3,1,3,1732.0508075688772,3,1.0,4242.640687119285,1.0,7.359783302231348,1,6,0
1230,30,900.0,0.0,3,1,0,3162.2776601683795,3,1.147202690439877,4242.640687119285,0.0,0.0,1,1,2
1231,50,770.0,82.35490260528069,4,3,3,5477.2255750516615,1,1.3642616018213658,12569.805089976535,1.0,0.0,1,1,0
1232,20,670.0,0.0,3,1,0,1000.0,3,1.147202690439877,4242.640687119285,1.0,3.573114234782272,1,2,0
1233,30,880.0,96.01845894041878,0,3,3,5477.2255750516615,1,1.3160740129524924,21725.56098240043,1.0,3.8112778757700085,1,2,1
1234,50,630.0,71.40741917751113,0,3,2,3162.2776601683795,2,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
1235,40,940.0,0.0,3,1,3,1732.0508075688772,3,1.147202690439877,4472.13595499958,1.0,0.0,1,1,0
1236,40,770.0,0.0,3,1,3,3162.2776601683795,3,1.147202690439877,4472.13595499958,0.0,3.935979342530861,1,2,2
1238,30,630.0,77.45966692414834,0,3,2,7071.067811865475,1,1.333521432163324,5567.764362830022,1.0,0.0,1,1,1
1240,40,610.0,76.91605673134588,1,3,0,5477.2255750516615,3,1.147202690439877,4795.83152331272,0.0,0.0,1,1,2
1244,20,750.0,0.0,3,1,0,1000.0,3,1.147202690439877,4242.640687119285,0.0,0.0,1,1,2
1245,50,670.0,72.74271525128259,3,1,2,2236.06797749979,3,1.4249712926473048,22113.34438749598,1.0,5.545909573592,1,2,0
1246,40,600.0,76.36066981663598,0,3,3,4472.13595499958,1,1.0905077326652577,5385.164807134504,0.0,1.9679896712654306,1,1,2
1249,40,1000.0,66.87403049764221,0,3,3,1000.0,3,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
1251,60,730.0,64.21141351518172,0,0,2,3162.2776601683795,3,1.147202690439877,7211.102550927979,0.0,0.0,1,1,2
1252,50,570.0,97.40037464252967,4,3,0,3162.2776601683795,3,1.0905077326652577,5291.502622129181,0.0,0.0,1,1,2
1253,30,570.0,69.99271023161167,0,3,0,2236.06797749979,3,1.2510334048590739,10148.891565092219,1.0,5.522309423054255,1,11,1
1255,50,960.0,74.00828044922852,0,3,2,5477.2255750516615,3,1.147202690439877,9165.15138991168,0.0,0.0,1,1,2
1256,40,890.0,0.0,3,1,2,3162.2776601683795,3,1.147202690439877,6633.2495807108,1.0,0.0,1,1,0
1257,40,1000.0,0.0,3,1,2,2236.06797749979,3,1.147202690439877,6633.2495807108,1.0,0.0,1,1,0
1261,30,830.0,77.45966692414834,0,3,3,7745.966692414834,3,1.0,2449.489742783178,0.0,3.7746267164813805,1,2,2
1262,50,960.0,91.46912192286945,3,1,2,10000.0,3,1.0905077326652577,6164.414002968976,0.0,3.80675409583932,1,2,2
1263,40,690.0,88.01117367933934,0,3,3,4472.13595499958,0,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
1264,40,680.0,90.13344775740003,1,3,3,7071.067811865475,3,1.147202690439877,4795.83152331272,1.0,0.0,1,2,1
1266,30,650.0,0.0,3,1,3,5477.2255750516615,3,1.147202690439877,5000.0,0.0,2.932972087668518,1,2,2
1267,50,690.0,74.00828044922852,3,1,3,3872.983346207417,1,1.147202690439877,5385.164807134504,0.0,0.0,1,2,2
1268,20,760.0,66.87403049764221,3,1,3,2236.06797749979,3,1.2228445449938519,12884.098726725126,1.0,5.4619472516999465,1,2,0
1270,30,680.0,37.60603093086394,2,1,3,2236.06797749979,3,1.0,4242.640687119285,0.0,3.7416573867739413,1,2,2
1271,30,600.0,77.45966692414834,0,3,0,5477.2255750516615,1,1.2753731068584542,4898.979485566356,0.0,1.0,1,1,2
1272,50,680.0,69.99271023161167,0,3,0,2236.06797749979,0,1.0,4242.640687119285,1.0,5.504408670791644,1,1,1
1274,40,870.0,81.903625881272,0,3,2,2828.42712474619,1,1.2228445449938519,4123.105625617661,1.0,1.0,1,1,1
1276,30,780.0,82.7988804296353,0,3,3,7071.067811865475,3,1.147202690439877,6557.438524302001,1.0,3.8643478781119174,1,3,1
1277,40,650.0,118.9207115002721,5,1,2,15811.388300841896,1,1.147202690439877,18867.96226411321,0.0,3.295873251689181,1,2,2
1278,40,770.0,79.52707287670506,0,0,0,4472.13595499958,3,1.147202690439877,5099.019513592785,1.0,0.0,1,1,0
1279,40,940.0,76.91605673134588,0,3,3,6324.555320336759,5,1.147202690439877,6557.438524302001,1.0,3.820277413922505,1,2,1
1280,30,910.0,88.73560657375263,0,1,3,10000.0,6,1.147202690439877,5196.152422706632,1.0,0.0,1,1,0
1282,40,600.0,76.91605673134588,3,1,0,1000.0,3,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
1283,30,670.0,79.52707287670506,0,3,3,3162.2776601683795,3,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
1285,50,800.0,81.903625881272,0,3,3,5196.152422706632,1,1.0905077326652577,7000.0,1.0,4.838326138391174,1,6,1
1287,40,910.0,70.71067811865476,0,3,2,3162.2776601683795,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
1288,20,750.0,0.0,3,1,0,14142.13562373095,5,1.0,4242.640687119285,1.0,1.7320508075688772,1,1,0
